357491.862059811,3462273.282544,31.123,SW205_01-06F_a_001.jpg
357491.834103137,3462273.32727067,31.1,SW205_01-06F_a_002.jpg
357491.777437516,3462273.3613002,31.062,SW205_01-06F_a_003.jpg
357491.758849885,3462273.3948129,31.091,SW205_01-06F_a_004.jpg
357491.7401118,3462273.41724084,31.082,SW205_01-06F_a_005.jpg
357491.730592303,3462273.41737005,31.079,SW205_01-06F_a_006.jpg
357491.749480842,3462273.40602687,31.086,SW205_01-06F_a_007.jpg
357491.749480842,3462273.40602687,31.085,SW205_01-06F_a_008.jpg
357491.768519835,3462273.40576845,31.085,SW205_01-06F_a_009.jpg
357491.768820743,3462273.42793798,31.112,SW205_01-06F_a_010.jpg
357491.740864069,3462273.47266464,31.101,SW205_01-06F_a_011.jpg
357491.769272105,3462273.46119226,31.066,SW205_01-06F_a_012.jpg
357491.769121651,3462273.4501075,31.08,SW205_01-06F_a_013.jpg
357491.759602154,3462273.4502367,31.069,SW205_01-06F_a_014.jpg
357491.740412708,3462273.43941036,31.086,SW205_01-06F_a_015.jpg
357491.749932204,3462273.43928115,31.113,SW205_01-06F_a_016.jpg
357491.721373715,3462273.43966878,31.107,SW205_01-06F_a_017.jpg
357491.712456034,3462273.48413703,31.089,SW205_01-06F_a_018.jpg
357491.721674623,3462273.4618383,31.091,SW205_01-06F_a_019.jpg
357491.721223261,3462273.42858402,31.084,SW205_01-06F_a_020.jpg
357491.730893211,3462273.43953957,31.062,SW205_01-06F_a_021.jpg
357491.721524169,3462273.45075354,31.09,SW205_01-06F_a_022.jpg
357491.740412708,3462273.43941036,31.11,SW205_01-06F_a_023.jpg
357491.731043665,3462273.45062433,31.094,SW205_01-06F_a_024.jpg
357491.759602154,3462273.4502367,31.1,SW205_01-06F_a_025.jpg
357491.788311097,3462273.46093384,31.089,SW205_01-06F_a_026.jpg
357491.778641147,3462273.44997829,31.097,SW205_01-06F_a_027.jpg
357491.740563161,3462273.45049512,31.095,SW205_01-06F_a_028.jpg
357491.750233112,3462273.46145067,31.088,SW205_01-06F_a_029.jpg
357491.749932204,3462273.43928115,31.093,SW205_01-06F_a_030.jpg
357491.721524169,3462273.45075354,31.071,SW205_01-06F_a_031.jpg
357491.731194119,3462273.46170909,31.065,SW205_01-06F_a_032.jpg
357491.759602154,3462273.4502367,31.081,SW205_01-06F_a_033.jpg
357491.759752608,3462273.46132147,31.077,SW205_01-06F_a_034.jpg
357491.7594517,3462273.43915194,31.086,SW205_01-06F_a_035.jpg
357491.749932204,3462273.43928115,31.095,SW205_01-06F_a_036.jpg
357491.702033812,3462273.41775767,31.109,SW205_01-06F_a_037.jpg
357491.711854218,3462273.43979799,31.095,SW205_01-06F_a_038.jpg
357491.73044185,3462273.40628529,31.071,SW205_01-06F_a_039.jpg
357491.739810892,3462273.39507132,31.088,SW205_01-06F_a_040.jpg
357491.759150793,3462273.41698242,31.088,SW205_01-06F_a_041.jpg
357491.74978175,3462273.42819639,31.106,SW205_01-06F_a_042.jpg
357491.731194119,3462273.46170909,31.1,SW205_01-06F_a_043.jpg
357491.71230558,3462273.47305227,31.09,SW205_01-06F_a_044.jpg
357491.702334719,3462273.4399272,31.095,SW205_01-06F_a_045.jpg
357491.692062956,3462273.3846326,31.104,SW205_01-06F_a_046.jpg
357491.663053102,3462273.35176594,31.084,SW205_01-06F_a_047.jpg
357491.653383152,3462273.34081039,31.079,SW205_01-06F_a_048.jpg
357491.653232698,3462273.32972563,31.077,SW205_01-06F_a_049.jpg
357491.682543459,3462273.38476181,31.084,SW205_01-06F_a_050.jpg
357491.702033812,3462273.41775767,31.071,SW205_01-06F_a_051.jpg
357491.702485173,3462273.45101196,31.089,SW205_01-06F_a_052.jpg
357491.693116133,3462273.46222593,31.082,SW205_01-06F_a_053.jpg
357491.666663997,3462273.6178002,31.096,SW205_01-06F_a_054.jpg
357491.63705233,3462273.5405945,31.086,SW205_01-06F_a_055.jpg
357491.656091323,3462273.54033609,31.081,SW205_01-06F_a_056.jpg
357491.693868403,3462273.51764973,31.078,SW205_01-06F_a_057.jpg
357491.722426892,3462273.5172621,31.073,SW205_01-06F_a_058.jpg
357491.741616339,3462273.52808845,31.101,SW205_01-06F_a_059.jpg
357491.761106693,3462273.56108431,31.12,SW205_01-06F_a_060.jpg
357491.799184681,3462273.56056748,31.115,SW205_01-06F_a_061.jpg
357491.817922763,3462273.53813954,31.103,SW205_01-06F_a_062.jpg
357491.789665182,3462273.56069669,31.106,SW205_01-06F_a_063.jpg
357491.761257147,3462273.57216907,31.112,SW205_01-06F_a_064.jpg
357491.73239775,3462273.55038718,31.077,SW205_01-06F_a_065.jpg
357491.770776643,3462273.57203986,31.091,SW205_01-06F_a_066.jpg
357491.818223671,3462273.56030906,31.071,SW205_01-06F_a_067.jpg
357491.798883773,3462273.53839796,31.082,SW205_01-06F_a_068.jpg
357491.789364274,3462273.53852717,31.073,SW205_01-06F_a_069.jpg
357491.779844778,3462273.53865637,31.078,SW205_01-06F_a_070.jpg
357491.770024374,3462273.51661606,31.072,SW205_01-06F_a_071.jpg
357491.769573012,3462273.48336178,31.091,SW205_01-06F_a_072.jpg
357491.770475735,3462273.54987034,31.103,SW205_01-06F_a_073.jpg
357491.77954387,3462273.51648685,31.084,SW205_01-06F_a_074.jpg
357491.798281958,3462273.49405891,31.094,SW205_01-06F_a_075.jpg
357491.798582865,3462273.51622844,31.095,SW205_01-06F_a_076.jpg
357491.789063366,3462273.51635764,31.075,SW205_01-06F_a_077.jpg
357491.789063366,3462273.51635764,31.077,SW205_01-06F_a_078.jpg
357491.808403269,3462273.53826875,31.059,SW205_01-06F_a_079.jpg
357491.798883773,3462273.53839796,31.054,SW205_01-06F_a_080.jpg
357491.808102362,3462273.51609923,31.078,SW205_01-06F_a_081.jpg
357491.78921382,3462273.52744241,31.089,SW205_01-06F_a_082.jpg
357491.731645481,3462273.49496337,31.096,SW205_01-06F_a_083.jpg
357491.721825076,3462273.47292306,31.095,SW205_01-06F_a_084.jpg
357491.712155126,3462273.46196751,31.091,SW205_01-06F_a_085.jpg
357491.692664772,3462273.42897164,31.081,SW205_01-06F_a_086.jpg
357491.644766379,3462273.40744816,31.075,SW205_01-06F_a_087.jpg
357491.654586783,3462273.42948848,31.074,SW205_01-06F_a_088.jpg
357500.211905638,3462292.90372329,31.062,SW205_01-06F_b_001.jpg
357500.212056084,3462292.91480805,31.085,SW205_01-06F_b_002.jpg
357500.183347202,3462292.9041109,31.061,SW205_01-06F_b_003.jpg
357500.17397817,3462292.91532486,31.045,SW205_01-06F_b_004.jpg
357500.154939211,3462292.91558326,31.047,SW205_01-06F_b_005.jpg
357500.135749808,3462292.90475691,31.066,SW205_01-06F_b_006.jpg
357500.080137395,3462293.01637972,31.07,SW205_01-06F_b_007.jpg
