357457.9489,3462276.204,42.7,SW205_01-06F_a_001.jpg
357459.4542,3462279.776,42.3,SW205_01-06F_a_002.jpg
357460.947,3462283.137,41.9,SW205_01-06F_a_003.jpg
357462.4494,3462286.498,41.8,SW205_01-06F_a_004.jpg
357463.9518,3462289.859,41.8,SW205_01-06F_a_005.jpg
357465.4447,3462293.22,42,SW205_01-06F_a_006.jpg
357466.95,3462296.803,42.3,SW205_01-06F_a_007.jpg
357468.4515,3462300.796,42.8,SW205_01-06F_a_008.jpg
357467.7194,3462300.174,39.9,SW205_01-06F_a_009.jpg
357466.2113,3462296.392,39.6,SW205_01-06F_a_010.jpg
357464.7183,3462293.02,39.4,SW205_01-06F_a_011.jpg
357463.2159,3462289.659,39.3,SW205_01-06F_a_012.jpg
357461.7259,3462286.508,39.4,SW205_01-06F_a_013.jpg
357460.947,3462283.137,39.4,SW205_01-06F_a_014.jpg
357459.4542,3462279.776,39.5,SW205_01-06F_a_015.jpg
357457.9518,3462276.415,39.9,SW205_01-06F_a_016.jpg
357457.9518,3462276.415,37.3,SW205_01-06F_a_017.jpg
357459.4542,3462279.776,37,SW205_01-06F_a_018.jpg
357460.2236,3462283.147,37,SW205_01-06F_a_019.jpg
357462.4437,3462286.077,36.8,SW205_01-06F_a_020.jpg
357463.2131,3462289.448,36.9,SW205_01-06F_a_021.jpg
357464.7126,3462292.598,36.9,SW205_01-06F_a_022.jpg
357466.2083,3462296.17,37.1,SW205_01-06F_a_023.jpg
357467.7137,3462299.753,37.3,SW205_01-06F_a_024.jpg
357467.7108,3462299.542,34.7,SW205_01-06F_a_025.jpg
357466.2055,3462295.96,34.6,SW205_01-06F_a_026.jpg
357464.7126,3462292.598,34.5,SW205_01-06F_a_027.jpg
357463.2102,3462289.237,34.5,SW205_01-06F_a_028.jpg
357461.7202,3462286.087,34.5,SW205_01-06F_a_029.jpg
357460.2236,3462283.147,34.5,SW205_01-06F_a_030.jpg
357459.4542,3462279.776,34.5,SW205_01-06F_a_031.jpg
357457.2283,3462276.425,34.7,SW205_01-06F_a_032.jpg
357457.9518,3462276.415,32.1,SW205_01-06F_a_033.jpg
357459.4542,3462279.776,32.1,SW205_01-06F_a_034.jpg
357460.2207,3462282.936,32.1,SW205_01-06F_a_035.jpg
357461.7202,3462286.087,32.1,SW205_01-06F_a_036.jpg
357463.2102,3462289.237,32.1,SW205_01-06F_a_037.jpg
357464.7126,3462292.598,32.1,SW205_01-06F_a_038.jpg
357466.2026,3462295.749,32.1,SW205_01-06F_a_039.jpg
357467.708,3462299.332,32.2,SW205_01-06F_a_040.jpg
357467.7108,3462299.542,29.7,SW205_01-06F_a_041.jpg
357466.2026,3462295.749,29.8,SW205_01-06F_a_042.jpg
357464.7097,3462292.388,29.8,SW205_01-06F_a_043.jpg
357463.2102,3462289.237,29.8,SW205_01-06F_a_044.jpg
357461.7202,3462286.087,29.9,SW205_01-06F_a_045.jpg
357460.2207,3462282.936,29.8,SW205_01-06F_a_046.jpg
357459.4513,3462279.565,29.8,SW205_01-06F_a_047.jpg
357457.9518,3462276.415,29.7,SW205_01-06F_a_048.jpg
357457.9518,3462276.415,27.2,SW205_01-06F_a_049.jpg
357459.4542,3462279.776,27.3,SW205_01-06F_a_050.jpg
357460.9442,3462282.926,27.4,SW205_01-06F_a_051.jpg
357461.7202,3462286.087,27.5,SW205_01-06F_a_052.jpg
357463.2102,3462289.237,27.4,SW205_01-06F_a_053.jpg
357464.7126,3462292.598,27.5,SW205_01-06F_a_054.jpg
357466.2055,3462295.96,27.3,SW205_01-06F_a_055.jpg
357467.7108,3462299.542,27.2,SW205_01-06F_a_056.jpg
357467.7166,3462299.964,24.6,SW205_01-06F_a_057.jpg
357466.2083,3462296.17,24.8,SW205_01-06F_a_058.jpg
357464.7155,3462292.809,25,SW205_01-06F_a_059.jpg
357463.2131,3462289.448,25.1,SW205_01-06F_a_060.jpg
357462.4466,3462286.288,25.1,SW205_01-06F_a_061.jpg
357460.947,3462283.137,25,SW205_01-06F_a_062.jpg
357459.457,3462279.986,24.9,SW205_01-06F_a_063.jpg
357457.9547,3462276.625,24.7,SW205_01-06F_a_064.jpg
357457.9547,3462276.625,22,SW205_01-06F_a_065.jpg
357459.457,3462279.986,22.4,SW205_01-06F_a_066.jpg
357460.9499,3462283.348,22.5,SW205_01-06F_a_067.jpg
357462.4494,3462286.498,22.6,SW205_01-06F_a_068.jpg
357463.9489,3462289.649,22.6,SW205_01-06F_a_069.jpg
357464.7183,3462293.02,22.5,SW205_01-06F_a_070.jpg
357466.217,3462296.813,22.1,SW205_01-06F_a_071.jpg
357467.7309,3462301.017,21.6,SW205_01-06F_a_072.jpg
357469.8851,3462299.092,19.9,SW205_01-06F_a_073.jpg
357466.2228,3462297.234,19.5,SW205_01-06F_a_074.jpg
357465.4477,3462293.442,19.9,SW205_01-06F_a_075.jpg
357463.9547,3462290.07,20.1,SW205_01-06F_a_076.jpg
357462.4523,3462286.709,20.1,SW205_01-06F_a_077.jpg
357462.3978,3462282.696,20.6,SW205_01-06F_a_078.jpg
357459.457,3462279.986,19.8,SW205_01-06F_a_079.jpg
357457.9547,3462276.625,19.3,SW205_01-06F_a_080.jpg
357462.3089,3462276.145,18.2,SW205_01-06F_a_081.jpg
357459.457,3462279.986,17,SW205_01-06F_a_082.jpg
357462.4035,3462283.117,18,SW205_01-06F_a_083.jpg
357462.4551,3462286.919,17.4,SW205_01-06F_a_084.jpg
357460.3498,3462292.447,15.7,SW205_01-06F_a_085.jpg
357466.1681,3462293.211,17.5,SW205_01-06F_a_086.jpg
357468.3913,3462296.362,17.4,SW205_01-06F_a_087.jpg
357467.751,3462302.502,15.6,SW205_01-06F_a_088.jpg
357468.44,3462299.954,42,SW205_01-06F_b_001.jpg
357469.9396,3462303.104,41.8,SW205_01-06F_b_002.jpg
357471.4391,3462306.255,41.7,SW205_01-06F_b_003.jpg
357472.9291,3462309.405,41.7,SW205_01-06F_b_004.jpg
357474.4286,3462312.556,41.8,SW205_01-06F_b_005.jpg
357475.198,3462315.927,42.2,SW205_01-06F_b_006.jpg
357477.4297,3462319.71,42.6,SW205_01-06F_b_007.jpg
357476.6975,3462319.077,39.8,SW205_01-06F_b_008.jpg
357475.1922,3462315.506,39.5,SW205_01-06F_b_009.jpg
357473.6927,3462312.355,39.2,SW205_01-06F_b_010.jpg
357472.9262,3462309.195,39.2,SW205_01-06F_b_011.jpg
357471.4391,3462306.255,39.2,SW205_01-06F_b_012.jpg
357469.9396,3462303.104,39.3,SW205_01-06F_b_013.jpg
357468.44,3462299.954,39.4,SW205_01-06F_b_014.jpg
357468.44,3462299.954,36.9,SW205_01-06F_b_015.jpg
