82.43,17.65,12.61,SW205_01-06F_a_001.jpg
82.39,17.63,12.64,SW205_01-06F_a_002.jpg
82.32,17.59,12.64,SW205_01-06F_a_003.jpg
82.29,17.62,12.66,SW205_01-06F_a_004.jpg
82.27,17.61,12.68,SW205_01-06F_a_005.jpg
82.26,17.61,12.67,SW205_01-06F_a_006.jpg
82.28,17.62,12.67,SW205_01-06F_a_007.jpg
82.28,17.62,12.67,SW205_01-06F_a_008.jpg
82.3,17.62,12.68,SW205_01-06F_a_009.jpg
82.29,17.64,12.7,SW205_01-06F_a_010.jpg
82.24,17.63,12.73,SW205_01-06F_a_011.jpg
82.27,17.6,12.73,SW205_01-06F_a_012.jpg
82.28,17.61,12.72,SW205_01-06F_a_013.jpg
82.27,17.6,12.72,SW205_01-06F_a_014.jpg
82.26,17.62,12.7,SW205_01-06F_a_015.jpg
82.27,17.64,12.7,SW205_01-06F_a_016.jpg
82.24,17.64,12.69,SW205_01-06F_a_017.jpg
82.21,17.62,12.73,SW205_01-06F_a_018.jpg
82.23,17.62,12.71,SW205_01-06F_a_019.jpg
82.24,17.61,12.68,SW205_01-06F_a_020.jpg
82.25,17.59,12.69,SW205_01-06F_a_021.jpg
82.24,17.62,12.7,SW205_01-06F_a_022.jpg
82.26,17.64,12.7,SW205_01-06F_a_023.jpg
82.24,17.62,12.7,SW205_01-06F_a_024.jpg
82.27,17.63,12.72,SW205_01-06F_a_025.jpg
82.29,17.62,12.74,SW205_01-06F_a_026.jpg
82.29,17.63,12.72,SW205_01-06F_a_027.jpg
82.25,17.63,12.71,SW205_01-06F_a_028.jpg
82.26,17.62,12.72,SW205_01-06F_a_029.jpg
82.27,17.62,12.7,SW205_01-06F_a_030.jpg
82.24,17.6,12.7,SW205_01-06F_a_031.jpg
82.24,17.6,12.71,SW205_01-06F_a_032.jpg
82.27,17.61,12.72,SW205_01-06F_a_033.jpg
82.27,17.61,12.73,SW205_01-06F_a_034.jpg
82.27,17.62,12.71,SW205_01-06F_a_035.jpg
82.27,17.63,12.7,SW205_01-06F_a_036.jpg
82.23,17.64,12.66,SW205_01-06F_a_037.jpg
82.23,17.63,12.69,SW205_01-06F_a_038.jpg
82.26,17.6,12.66,SW205_01-06F_a_039.jpg
82.28,17.62,12.66,SW205_01-06F_a_040.jpg
82.28,17.62,12.68,SW205_01-06F_a_041.jpg
82.27,17.64,12.69,SW205_01-06F_a_042.jpg
82.24,17.63,12.71,SW205_01-06F_a_043.jpg
82.22,17.62,12.72,SW205_01-06F_a_044.jpg
82.22,17.63,12.68,SW205_01-06F_a_045.jpg
82.24,17.63,12.63,SW205_01-06F_a_046.jpg
82.22,17.61,12.59,SW205_01-06F_a_047.jpg
82.22,17.61,12.57,SW205_01-06F_a_048.jpg
82.22,17.61,12.56,SW205_01-06F_a_049.jpg
82.23,17.61,12.62,SW205_01-06F_a_050.jpg
82.23,17.6,12.66,SW205_01-06F_a_051.jpg
82.22,17.62,12.69,SW205_01-06F_a_052.jpg
82.2,17.61,12.7,SW205_01-06F_a_053.jpg
82.11,17.63,12.83,SW205_01-06F_a_054.jpg
82.12,17.62,12.75,SW205_01-06F_a_055.jpg
82.14,17.61,12.75,SW205_01-06F_a_056.jpg
82.18,17.61,12.75,SW205_01-06F_a_057.jpg
82.21,17.6,12.76,SW205_01-06F_a_058.jpg
82.22,17.63,12.78,SW205_01-06F_a_059.jpg
82.22,17.65,12.82,SW205_01-06F_a_060.jpg
82.26,17.65,12.83,SW205_01-06F_a_061.jpg
82.29,17.63,12.82,SW205_01-06F_a_062.jpg
82.25,17.64,12.83,SW205_01-06F_a_063.jpg
82.22,17.64,12.83,SW205_01-06F_a_064.jpg
82.2,17.61,12.79,SW205_01-06F_a_065.jpg
82.23,17.62,12.83,SW205_01-06F_a_066.jpg
82.28,17.6,12.84,SW205_01-06F_a_067.jpg
82.27,17.61,12.81,SW205_01-06F_a_068.jpg
82.26,17.6,12.81,SW205_01-06F_a_069.jpg
82.25,17.61,12.8,SW205_01-06F_a_070.jpg
82.25,17.6,12.78,SW205_01-06F_a_071.jpg
82.27,17.62,12.75,SW205_01-06F_a_072.jpg
82.24,17.63,12.81,SW205_01-06F_a_073.jpg
82.26,17.61,12.78,SW205_01-06F_a_074.jpg
82.29,17.62,12.77,SW205_01-06F_a_075.jpg
82.28,17.63,12.79,SW205_01-06F_a_076.jpg
82.27,17.61,12.79,SW205_01-06F_a_077.jpg
82.27,17.61,12.79,SW205_01-06F_a_078.jpg
82.28,17.59,12.82,SW205_01-06F_a_079.jpg
82.27,17.58,12.81,SW205_01-06F_a_080.jpg
82.29,17.61,12.8,SW205_01-06F_a_081.jpg
82.26,17.62,12.8,SW205_01-06F_a_082.jpg
82.23,17.63,12.74,SW205_01-06F_a_083.jpg
82.23,17.63,12.72,SW205_01-06F_a_084.jpg
82.22,17.62,12.71,SW205_01-06F_a_085.jpg
82.22,17.61,12.67,SW205_01-06F_a_086.jpg
82.18,17.61,12.63,SW205_01-06F_a_087.jpg
82.18,17.6,12.65,SW205_01-06F_a_088.jpg
81.68,17.59,33.92,SW205_01-06F_b_001.jpg
81.67,17.62,33.93,SW205_01-06F_b_002.jpg
81.65,17.59,33.91,SW205_01-06F_b_003.jpg
81.64,17.58,33.91,SW205_01-06F_b_004.jpg
81.62,17.58,33.9,SW205_01-06F_b_005.jpg
81.61,17.6,33.89,SW205_01-06F_b_006.jpg
81.51,17.6,33.96,SW205_01-06F_b_007.jpg
81.52,17.61,33.98,SW205_01-06F_b_008.jpg
81.53,17.62,33.99,SW205_01-06F_b_009.jpg
81.57,17.61,34,SW205_01-06F_b_010.jpg
81.63,17.62,33.95,SW205_01-06F_b_011.jpg
81.63,17.61,34.02,SW205_01-06F_b_012.jpg
81.67,17.63,34.05,SW205_01-06F_b_013.jpg
81.72,17.63,34.03,SW205_01-06F_b_014.jpg
81.68,17.61,34,SW205_01-06F_b_015.jpg
81.6,17.59,34.04,SW205_01-06F_b_016.jpg
81.59,17.63,33.97,SW205_01-06F_b_017.jpg
81.57,17.62,33.86,SW205_01-06F_b_018.jpg
81.58,17.61,33.85,SW205_01-06F_b_019.jpg
81.64,17.59,33.87,SW205_01-06F_b_020.jpg
81.69,17.61,33.82,SW205_01-06F_b_021.jpg
81.68,17.63,33.83,SW205_01-06F_b_022.jpg
81.68,17.62,33.86,SW205_01-06F_b_023.jpg
