9.38,10.36,-23.45,SE115_01-03F_i_001.jpg
9.37,10.39,-23.45,SE115_01-03F_i_002.jpg
9.38,10.4,-23.44,SE115_01-03F_i_003.jpg
9.4,10.41,-23.49,SE115_01-03F_i_004.jpg
9.42,10.43,-23.48,SE115_01-03F_i_005.jpg
9.4,10.43,-23.45,SE115_01-03F_i_006.jpg
9.39,10.44,-23.46,SE115_01-03F_i_007.jpg
9.41,10.44,-23.47,SE115_01-03F_i_008.jpg
9.39,10.43,-23.47,SE115_01-03F_i_009.jpg
9.38,10.42,-23.47,SE115_01-03F_i_010.jpg
9.38,10.41,-23.45,SE115_01-03F_i_011.jpg
9.41,10.43,-23.46,SE115_01-03F_i_012.jpg
9.4,10.42,-23.47,SE115_01-03F_i_013.jpg
9.42,10.42,-23.45,SE115_01-03F_i_014.jpg
9.38,10.43,-23.41,SE115_01-03F_i_015.jpg
9.4,10.42,-23.42,SE115_01-03F_i_016.jpg
9.43,10.39,-23.44,SE115_01-03F_i_017.jpg
9.43,10.41,-23.46,SE115_01-03F_i_018.jpg
9.41,10.41,-23.46,SE115_01-03F_i_019.jpg
9.4,10.43,-23.47,SE115_01-03F_i_020.jpg
9.42,10.42,-23.45,SE115_01-03F_i_021.jpg
9.48,10.45,-23.43,SE115_01-03F_i_022.jpg
9.49,10.45,-23.43,SE115_01-03F_i_023.jpg
9.46,10.44,-23.45,SE115_01-03F_i_024.jpg
9.36,10.38,-23.47,SE115_01-03F_i_025.jpg
9.45,10.43,-23.49,SE115_01-03F_i_026.jpg
9.44,10.41,-23.45,SE115_01-03F_i_027.jpg
9.41,10.4,-23.44,SE115_01-03F_i_028.jpg
9.41,10.4,-23.49,SE115_01-03F_i_029.jpg
9.35,10.38,-23.45,SE115_01-03F_i_030.jpg
9.35,10.39,-23.45,SE115_01-03F_i_031.jpg
9.37,10.39,-23.47,SE115_01-03F_i_032.jpg
9.39,10.38,-23.48,SE115_01-03F_i_033.jpg
9.39,10.41,-23.47,SE115_01-03F_i_034.jpg
9.42,10.43,-23.45,SE115_01-03F_i_035.jpg
9.42,10.4,-23.47,SE115_01-03F_i_036.jpg
